F0,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,T
-2,0,0,0,0,0,0,0,0,0,0,0,1,28
-6,0,0,0,-2,0,4,0,-4,0,8,0,1,150
-6,0,8,0,4,0,0,0,8,0,6,0,1,186
10,0,0,0,16,0,0,0,-4,0,-4,0,1,193
2,0,2,0,0,0,2,0,0,0,0,0,1,224
2,0,0,0,0,0,2,0,0,0,0,0,1,28
6,0,4,0,6,0,0,0,8,0,2,0,1,224
6,8,4,0,8,0,0,0,-2,0,4,4,1,113
-2,0,0,0,-2,0,-4,0,-4,0,-4,0,1,221
6,8,0,8,-4,0,-4,4,-4,8,0,8,1,223
-6,0,8,0,8,0,4,0,6,0,8,0,1,153
-8,0,24,0,12,0,24,0,0,0,-8,0,1,142
-14,0,-12,0,-14,0,-4,0,-2,0,0,0,1,193
24,0,-8,0,-20,0,16,0,28,0,-30,0,1,143
-8,0,8,16,16,0,4,-8,-14,4,16,-12,1,104
6,0,8,0,4,0,-6,0,8,0,8,0,1,193
-2,0,0,8,2,0,-4,0,2,4,8,4,1,186
2,8,8,0,8,0,-4,8,4,4,-4,8,1,86
-6,0,0,0,8,0,-6,0,4,0,0,0,1,193
6,0,-4,0,0,4,4,4,-6,8,-6,0,1,103
2,0,0,8,2,8,4,0,-2,8,0,4,1,250
-2,0,0,8,6,8,-4,0,8,8,0,4,1,223
2,0,8,8,2,0,0,0,2,0,-4,4,1,250
-10,0,4,0,10,0,0,0,-2,0,-4,0,1,221
2,0,4,0,8,0,8,0,-4,0,4,0,1,225
24,0,16,0,28,0,0,0,4,0,28,0,1,104
-6,0,8,0,4,0,0,0,4,-4,-2,4,1,138
6,0,0,0,0,0,0,0,2,0,2,0,1,224
2,4,-2,4,4,4,-2,0,-2,4,4,0,1,27
-8,0,-16,0,-12,0,-8,0,4,0,12,0,1,142
2,0,0,8,-6,8,-4,0,-2,8,8,4,1,250
2,0,8,0,4,8,4,0,4,-4,-4,0,1,186
-2,0,8,0,0,0,-4,0,8,0,6,0,1,250
-11,0,18,0,-13,0,-12,0,7,0,2,0,1,143
16,0,-16,0,32,0,8,0,12,0,12,0,1,3
14,0,-8,0,8,0,8,0,2,0,4,0,1,186
1,0,-2,0,3,0,-4,0,-5,0,-2,0,1,58
-2,0,8,8,-2,0,0,0,4,8,0,4,1,223
10,0,4,0,-8,0,4,0,0,0,-4,0,1,186
-10,0,-4,0,-12,0,4,0,-14,0,-12,0,1,221
2,0,8,0,-2,0,4,0,0,0,-2,0,1,250
2,0,0,0,-2,0,-4,0,8,0,8,0,1,150
9,0,-10,0,3,0,-28,0,3,0,-2,0,1,89
2,0,2,0,0,2,2,0,0,0,0,0,1,98
2,0,4,0,0,0,4,0,4,0,8,0,1,250
-2,0,8,8,-2,8,-4,0,8,8,0,4,1,223
2,4,4,0,2,0,4,4,4,0,0,0,1,254
-2,4,2,0,0,0,2,4,4,4,-2,4,1,146
-2,0,4,0,-4,0,4,0,8,0,-4,0,1,250
-2,0,-4,0,-6,0,4,0,4,0,4,0,1,154
2,0,0,8,2,0,8,0,2,0,-4,4,1,250
-2,8,-4,0,-4,0,8,0,2,-4,8,8,1,250
-2,0,0,0,-6,0,6,0,8,0,8,0,1,250
-8,0,-8,0,4,0,-8,0,-12,0,-14,0,1,143
-2,0,4,0,-2,0,4,4,0,0,4,4,1,223
2,0,0,0,4,4,4,0,-2,4,4,0,1,254
-6,0,8,0,8,0,4,0,8,0,2,0,1,250
15,0,10,0,3,0,4,0,-11,0,2,0,1,141
-2,0,8,0,2,0,0,0,0,0,4,0,1,250
8,0,0,0,-12,0,16,0,4,0,-4,0,1,99
2,0,8,8,8,0,8,0,-2,-4,0,0,1,185
8,0,0,0,-12,0,8,0,8,0,-16,0,1,143
2,0,8,0,8,0,8,0,2,0,0,0,1,185
-2,0,0,0,2,0,0,0,0,0,4,0,1,250
-8,0,0,0,4,0,-8,0,8,0,0,0,1,104
-12,0,0,0,0,0,14,0,0,0,0,0,1,19
-4,0,0,0,4,0,8,0,4,0,0,0,1,50
6,8,0,8,0,-4,-2,0,4,4,8,4,1,145
-56,48,0,16,-12,-16,0,-8,58,-20,-36,24,1,141
-56,0,32,0,36,0,-8,0,24,0,-28,0,1,134
14,0,-4,0,6,0,-4,0,2,0,12,0,1,250
8,0,-16,0,4,0,8,0,-12,0,-4,0,1,142
2,0,0,0,2,4,0,4,2,4,2,0,1,49
24,-16,24,32,-12,8,-4,-8,-8,8,2,8,1,143
6,0,8,0,4,0,0,0,8,0,6,0,1,186
-11,0,-6,0,3,0,-12,0,-9,0,-6,0,1,143
6,0,8,0,2,0,0,0,-4,0,4,0,1,250
2,0,0,4,0,0,-2,4,-2,0,0,0,1,49
-6,8,-4,0,8,0,8,0,-4,0,4,4,1,250
-6,0,0,0,6,0,0,0,-4,0,-2,0,1,250
-40,0,-48,0,20,0,-40,0,36,0,-36,0,1,142
6,0,4,0,6,0,-4,0,6,0,8,0,1,250
-8,0,8,0,-12,0,-4,0,-8,0,8,0,1,51
6,0,8,0,0,8,-4,0,-4,8,8,4,1,193
-2,0,0,0,0,0,0,0,0,0,-4,4,1,193
6,0,8,0,-2,0,-6,0,8,0,0,0,1,250
-24,-16,8,16,-20,8,0,0,-28,12,30,-24,1,141
2,0,4,4,0,0,-2,4,2,0,4,0,1,147
-2,0,0,8,6,8,-4,0,6,0,4,4,1,250
6,4,-2,8,8,4,4,-4,6,-4,8,0,1,98
-2,0,0,0,2,4,4,0,2,4,0,4,1,254
6,0,-6,0,-6,0,6,0,2,0,6,0,1,110
2,0,8,0,-4,0,0,0,-6,8,8,4,1,223
-2,8,4,8,6,0,8,8,8,4,-4,-4,1,185
2,8,8,8,8,0,8,8,0,4,4,-4,1,193
6,0,4,0,-2,0,8,0,-4,0,-4,0,1,193
2,0,0,0,2,4,4,0,2,4,2,4,1,48
-24,0,-8,0,-4,0,-16,0,20,0,28,0,1,141
6,-4,2,0,2,-4,-4,8,8,4,4,0,1,101
-6,0,-4,0,8,0,8,0,4,0,-4,0,1,225
-2,8,-4,8,-2,0,4,0,4,-4,4,8,1,86
-2,0,-2,0,-2,0,-2,0,4,0,4,0,1,137
6,0,8,0,8,8,4,0,4,8,8,4,1,193
10,0,0,0,0,0,0,0,2,0,0,0,1,185
-6,8,4,8,-4,0,-4,4,2,-4,2,0,1,221
40,0,-48,0,60,0,48,0,-12,0,4,0,1,143
-8,0,-8,0,4,0,-8,0,4,0,-8,0,1,143
-2,0,2,0,-2,0,-2,0,-2,0,-2,0,1,140
2,0,0,0,2,0,4,0,6,0,2,0,1,115
24,0,16,0,28,0,-24,0,-8,0,20,0,1,134
-9,0,-30,0,-5,0,-4,0,-27,0,-30,0,1,134
8,16,-8,16,-12,-8,16,16,-12,8,-12,0,1,143
2,0,8,0,-4,8,-4,0,0,0,4,4,1,250
6,4,2,-4,-6,8,-6,8,-6,0,-2,8,1,140
-2,0,4,0,2,4,-2,4,-2,4,2,4,1,225
-14,0,16,0,6,0,-12,0,-4,0,4,0,1,225
10,0,16,0,16,0,-8,0,14,0,-4,0,1,186
-2,0,4,0,-4,0,-4,0,-4,0,-6,0,1,224
-8,16,16,-8,-8,8,0,-8,-2,-4,8,0,1,59
3,0,2,0,-29,0,20,0,-15,0,-22,0,1,143
-6,0,8,0,2,0,4,0,6,0,2,0,1,114
2,0,4,0,-2,4,0,0,0,4,-2,0,1,49
-6,0,-4,8,2,8,-4,4,6,0,-4,4,1,223
2,0,0,8,-6,8,-4,0,6,8,0,4,1,250
-56,0,0,0,-36,0,48,0,-32,0,-16,0,1,141
2,4,2,4,0,0,0,0,0,2,2,0,1,146
2,0,4,0,0,0,0,0,2,0,0,0,1,250
-2,0,8,8,2,8,4,0,4,0,-4,4,1,138
-2,0,0,0,4,8,-4,0,8,0,4,4,1,250
2,0,0,0,0,0,0,0,2,0,0,0,1,185
2,4,0,0,0,0,0,0,0,0,0,0,1,254
6,0,0,0,2,0,8,0,4,0,6,0,1,250
2,0,0,0,4,0,0,0,-2,0,-6,0,1,111
-6,8,8,8,2,0,4,0,8,-4,-4,0,1,186
40,0,16,0,-60,0,-40,0,20,0,-4,0,1,142
-6,0,0,0,4,0,8,0,6,0,-6,0,1,111
8,0,0,8,4,0,8,0,8,4,8,0,1,142
2,0,0,0,0,0,8,0,6,0,0,0,1,86
-24,0,16,0,-32,0,24,0,-14,0,24,0,1,134
-2,0,8,8,-6,0,8,0,8,0,4,4,1,138
10,0,-8,0,-14,0,8,0,12,0,-4,0,1,250
8,0,8,0,-12,0,-8,0,16,0,6,0,1,88
-10,0,0,0,16,0,8,0,-4,0,4,0,1,193
-56,0,16,0,28,0,-24,0,40,0,-32,0,1,94
6,0,0,8,-6,8,4,0,-4,0,4,4,1,138
24,0,-8,0,-4,0,-20,0,-28,0,32,0,1,134
-14,0,8,0,8,0,4,0,6,0,8,0,1,153
-2,0,0,8,-6,8,4,0,2,8,0,4,1,185
52,0,0,0,0,0,-60,0,0,0,0,0,1,5
-6,8,0,8,-2,0,-4,8,8,4,4,8,1,186
10,0,0,0,-2,0,-4,0,6,0,16,0,1,225
6,8,4,0,-4,0,8,0,8,-4,6,4,1,96
-6,0,8,0,-2,0,4,0,-4,0,-4,0,1,225
6,0,-2,0,4,0,6,0,-2,0,-2,0,1,224
2,4,0,0,0,4,4,4,4,4,4,0,1,254
6,0,4,8,8,0,0,-4,4,8,0,-4,1,136
-6,0,8,0,4,0,0,0,6,0,-6,0,1,137
6,0,0,0,-2,0,-4,0,6,0,2,0,1,224
-6,8,0,0,-2,4,-6,0,6,0,-2,0,1,221
-2,0,-6,0,8,0,6,0,8,0,-4,0,1,224
24,0,8,0,-12,0,-16,0,-4,0,18,0,1,143
8,0,8,0,12,0,0,0,-4,0,6,0,1,143
52,0,64,0,48,0,-60,0,48,0,56,0,1,30
6,0,8,0,4,8,-4,0,4,4,2,4,1,147
-14,0,8,0,-10,0,-12,0,-8,0,-8,0,1,150
-14,0,0,0,0,0,0,0,-14,0,0,0,1,185
2,0,8,0,4,0,8,0,2,8,8,4,1,223
-12,0,-4,0,-8,0,0,0,-2,0,10,0,1,107
6,8,4,0,-4,8,-4,0,-6,-4,6,4,1,221
10,0,12,0,8,0,16,0,-12,0,4,0,1,225
-6,0,0,0,0,0,0,0,0,0,0,0,1,28
-2,0,2,0,0,0,0,2,0,2,0,0,1,24
6,8,4,0,-4,0,8,0,-6,-4,-2,4,1,225
2,0,0,0,0,0,2,2,0,2,0,0,1,254
6,0,4,0,-4,0,-2,0,6,0,8,0,1,186
-8,0,0,0,-4,0,0,0,0,0,0,0,1,141
2,0,8,0,0,8,4,0,8,8,0,4,1,250
6,0,0,0,0,0,2,0,0,0,0,0,1,28
2,4,2,4,0,4,4,0,2,0,4,2,1,146
6,8,4,0,0,0,0,0,-2,0,4,4,1,138
6,0,4,0,-6,0,8,0,-2,0,4,0,1,221
6,0,0,0,0,0,0,0,8,-4,-2,4,1,147
-2,0,8,8,-6,8,4,0,2,8,0,4,1,185
-14,0,-8,0,-8,0,8,0,-2,0,-12,0,1,186
-10,0,0,0,14,0,4,0,12,0,12,0,1,221
-24,-16,24,16,28,32,0,-8,-18,4,-26,24,1,88
2,8,-4,0,-6,-4,2,-4,8,4,0,8,1,225
2,0,4,0,0,4,0,0,2,4,0,0,1,254
-5,0,-30,0,31,0,20,0,-11,0,2,0,1,14
-5,0,2,0,-13,0,-12,0,-7,0,10,0,1,134
-8,0,-8,0,16,16,-8,-8,14,4,-8,8,1,60
2,0,8,0,4,8,4,-4,-4,4,8,4,1,223
12,0,0,0,8,0,10,0,0,0,12,0,1,208
-2,0,4,0,4,0,4,4,4,4,-2,4,1,146
24,0,-16,-16,-12,32,20,32,4,-20,2,-28,1,25
24,0,8,-24,12,-8,8,-8,18,12,30,30,1,59
21,0,26,0,-21,0,12,0,-17,0,-30,0,1,143
2,4,4,0,-2,4,4,4,-2,0,2,2,1,254
27,0,2,0,3,0,20,0,-7,0,-22,0,1,143
8,0,-24,0,12,0,-16,0,32,0,-28,0,1,142
24,-16,-16,16,12,-16,28,32,-28,12,-2,-24,1,143
55,0,-94,0,-89,0,52,0,1,0,2,0,1,142
24,0,16,-16,4,-16,-24,8,-16,4,-30,-4,1,142
2,0,8,0,2,0,4,0,-6,0,-6,0,1,224
-2,0,8,8,-6,8,-4,0,-6,8,8,4,1,185
6,0,0,0,-4,0,8,0,8,0,2,0,1,186
-24,0,16,32,-24,24,20,32,-18,8,-10,32,1,2
-2,0,0,0,8,0,8,0,0,4,-6,4,1,138
2,0,0,0,-4,0,-4,4,0,-4,6,-4,1,221
2,0,0,0,4,0,0,0,0,0,-2,0,1,186
-6,0,8,0,-4,8,-4,0,0,0,-4,4,1,250
-2,0,-4,0,6,0,4,0,2,0,-4,0,1,250
-4,0,0,0,8,0,-6,0,0,0,-4,0,1,208
24,0,24,0,28,0,-16,0,20,0,-20,0,1,141
-12,0,8,0,4,0,-6,0,10,0,-12,0,1,159
2,0,0,4,0,0,4,4,0,0,0,0,1,66
6,0,0,8,4,8,-4,8,2,-4,0,4,1,86
3008,0,-1792,0,432,0,320,0,3796,0,-96,0,1,134
12,0,0,0,0,0,14,0,0,0,0,0,1,42
8,16,-8,16,-12,16,4,-8,12,-8,4,0,1,134
6,0,-4,0,-6,0,8,0,-6,0,4,0,1,154
-8,0,8,0,4,0,0,0,12,0,-14,0,1,143
14,0,-8,0,8,0,-4,0,4,0,12,0,1,154
-2,0,4,0,6,0,0,0,0,0,2,0,1,224
3,0,6,0,3,0,-12,0,-15,0,-10,0,1,143
-2,0,4,0,6,0,0,0,-4,0,-4,0,1,193
-6,0,8,0,-2,0,-4,0,8,0,-2,0,1,250
6,0,-4,0,4,0,8,-4,2,8,4,0,1,136
8,0,0,8,8,8,0,-4,2,0,-6,0,1,25
2,0,4,0,-6,0,2,0,6,0,-4,0,1,193
-6,0,4,0,2,0,8,0,0,0,-2,0,1,224
4,0,8,0,4,0,-2,0,-6,0,-4,0,1,158
2,0,0,0,6,0,-2,0,0,0,-4,0,1,250
2,0,4,4,2,0,-2,0,4,0,0,-2,1,108
2,0,0,0,6,0,-4,0,0,0,-4,0,1,225
-12,0,0,0,-8,0,-14,0,0,0,4,0,1,159
2,0,4,4,4,4,4,4,2,0,0,0,1,148
10,0,0,0,-14,0,8,0,0,0,-8,0,1,185
-2,4,0,4,-2,0,-2,0,-2,4,0,2,1,147
6,0,8,0,-4,0,-4,0,8,0,2,0,1,186
-2,0,8,0,8,0,4,0,4,0,4,0,1,154
2,0,0,0,0,0,4,4,0,4,-2,0,1,221
24,0,16,0,24,32,20,32,10,28,-30,-4,1,87
24,0,-16,0,-4,0,-24,0,-24,0,8,0,1,141
-2,0,0,0,6,0,4,0,6,0,-6,0,1,224
14,0,12,0,-2,0,0,0,-8,0,8,0,1,193
-2,0,8,0,-6,0,0,0,0,0,-2,0,1,185
2,0,0,4,0,4,-2,0,2,4,2,0,1,136
-2,0,8,0,-6,0,4,0,0,0,-2,0,1,250
11,0,2,0,3,0,4,0,-7,0,-6,0,1,134
-6,8,-4,0,0,0,0,0,-4,0,4,4,1,250
-6,0,0,8,2,8,4,0,-2,8,8,4,1,250
2,0,4,0,-2,4,4,4,4,0,0,0,1,254
24,0,8,0,-4,0,16,0,-8,0,-12,0,1,142
-2,0,8,0,0,8,4,0,2,4,2,4,1,149
3,0,1,0,4,0,1,0,4,0,5,0,1,42
40,32,-48,-48,-4,0,-32,-32,6,8,-36,28,1,129
-21,0,26,0,19,0,-28,0,-7,0,-30,0,1,143
-2,0,0,8,-2,8,4,0,-2,0,4,4,1,250
-10,0,12,0,12,0,-4,0,16,0,12,0,1,250
-14,0,0,0,14,0,-4,0,8,0,8,0,1,150
2,4,-2,0,4,4,2,4,2,0,-2,2,1,103
8,0,0,16,-8,-8,12,-8,2,-8,14,-8,1,25
-24,16,-8,-16,-4,-16,16,24,6,-20,-26,24,1,55
2,0,4,0,-2,0,8,0,-6,0,4,0,1,225
2,0,4,0,-2,4,0,0,2,0,2,4,1,27
-6,0,0,0,-6,0,-6,0,4,0,8,0,1,250
-56,0,16,0,28,0,-24,0,-40,0,-56,0,1,94
-8,0,32,0,-20,0,-8,0,12,0,-28,0,1,143
8,0,8,0,12,0,8,0,16,0,2,0,1,92
-1,0,26,0,-5,0,-28,0,-19,0,2,0,1,143
10,0,4,0,-10,0,12,0,0,0,0,0,1,155
2,8,8,8,4,0,-4,-4,-4,4,0,0,1,223
-40,0,48,0,28,0,-48,0,-60,0,-4,0,1,104
-2,4,-2,4,4,4,2,0,-2,4,2,0,1,149
-2,0,0,4,0,4,-2,4,-2,0,2,0,1,13
6,0,8,0,2,0,-2,0,6,0,8,0,1,193
6,0,0,0,-2,0,-4,0,-4,0,4,0,1,221
-8,16,8,16,8,-8,-12,-8,-14,4,10,0,1,60
-2,0,4,0,2,4,-2,0,4,4,-2,0,1,136
-2,0,8,0,0,0,0,0,0,0,6,0,1,250
24,0,16,0,-4,0,32,0,-28,0,24,0,1,134
-8,0,-8,0,12,0,0,0,-12,0,-14,0,1,143
10,0,8,0,-8,0,12,0,10,0,4,0,1,150
-2,0,8,0,8,8,-4,0,0,4,-6,4,1,147
95,0,74,0,-41,0,20,0,-87,0,-38,0,1,14
-6,8,-4,0,4,0,8,0,4,-4,-2,4,1,98
2,0,0,8,-6,0,0,0,-6,0,-4,4,1,250
2,0,-4,0,-4,8,8,-4,2,0,-4,0,1,138
6,0,0,8,6,8,-4,0,0,8,0,4,1,223
6,8,8,8,4,-4,-4,0,-6,4,-2,-4,1,48
8,0,8,16,-4,8,-8,0,4,0,-2,-8,1,94
-2,0,0,4,0,4,0,4,0,0,2,0,1,128
-6,0,0,8,-2,8,-4,0,2,0,4,4,1,185
8,0,8,0,0,8,4,0,-2,0,4,0,1,104
6,0,4,0,-2,0,0,8,8,-4,-4,8,1,86
40,0,48,0,-28,0,-24,0,52,0,-52,0,1,142
-2,0,4,0,0,4,0,4,0,0,0,0,1,254
-6,0,0,0,-2,0,-4,0,8,0,8,0,1,150
2,0,0,0,-2,0,0,0,4,0,-2,0,1,250
2,0,0,0,-2,0,4,0,4,0,-2,0,1,185
12,0,12,0,12,0,2,0,6,0,-8,0,1,208
-6,8,4,0,0,0,0,0,2,4,2,4,1,225
24,0,0,0,-4,0,32,0,16,0,24,0,1,141
2,0,0,0,8,0,-4,0,0,0,-6,0,1,250
8,0,0,0,-4,0,16,0,0,0,16,0,1,141
-10,0,-4,0,10,0,8,0,-2,0,8,0,1,154
-8,0,8,0,-4,0,-12,0,-8,0,12,0,1,134
29,0,2,0,27,0,28,0,-25,0,-22,0,1,143
2,4,4,0,4,4,-2,0,4,4,-2,0,1,112
-2,0,8,8,2,8,4,0,-4,0,-4,4,1,138
-6,0,8,8,-2,0,0,0,4,8,8,4,1,138
-2,0,0,0,8,0,-2,0,0,0,0,0,1,86
7,0,10,0,27,0,20,0,5,0,-30,0,1,143
6,8,-4,8,0,0,8,-4,0,-4,-4,0,1,138
2,8,4,0,-4,0,0,0,4,4,-6,4,1,97
-2,0,0,0,-4,0,8,0,-2,8,0,4,1,223
-10,0,4,0,14,0,16,0,0,0,-8,0,1,193
-2,0,8,0,4,0,0,0,2,0,6,0,1,111
-24,0,-24,0,-28,0,-8,0,-24,0,22,0,1,88
2,0,-4,0,8,4,-6,0,-2,0,2,8,1,108
-6,8,8,0,0,8,4,8,-6,-4,-4,0,1,193
-2,8,4,8,6,8,-4,0,4,-4,4,4,1,185
-6,0,-4,0,8,0,8,0,0,0,-6,0,1,224
-6,0,8,0,-4,0,-4,0,0,0,-6,0,1,186
14,0,-4,0,4,0,-8,0,0,0,-8,0,1,221
8,0,24,0,-4,0,0,0,28,0,4,0,1,141
2,0,4,4,-2,0,0,4,2,0,2,0,1,206
6,0,-4,0,-4,0,-4,0,4,0,0,0,1,186
6,0,8,0,6,0,-6,0,6,0,0,0,1,193
6,0,0,0,0,0,6,0,-6,0,8,0,1,185
2,0,4,0,0,0,0,0,8,0,2,0,1,224
40,0,-16,0,-48,0,40,0,62,0,36,0,1,134
-6,0,8,0,4,0,2,0,0,0,0,0,1,193
-2,0,0,0,-4,8,-4,0,6,-4,-2,4,1,149
2,0,0,0,0,0,0,0,8,0,2,0,1,250
10,0,16,0,-2,0,-12,0,-4,0,16,0,1,150
40,0,0,0,20,0,-32,0,20,0,52,0,1,99
6,0,0,0,-6,0,0,0,-4,0,-4,0,1,250
6,0,0,8,-6,8,4,0,4,0,-4,4,1,138
24,0,8,0,4,0,16,0,28,0,10,0,1,143
6,0,0,0,0,0,8,0,-6,0,-2,0,1,224
2,0,0,4,2,4,0,4,2,0,2,0,1,206
2,0,0,0,0,0,-2,0,4,0,0,0,1,193
10,0,16,0,14,0,12,0,-4,0,8,0,1,150
2,0,-4,0,8,0,4,0,8,0,-4,0,1,186
-6,0,8,8,2,0,8,0,2,4,2,4,1,95
24,0,24,0,-4,0,-24,0,28,0,14,0,1,143
2,0,2,0,2,0,0,0,2,2,2,0,1,110
2,0,2,0,0,0,-2,0,4,0,0,0,1,224
2,0,0,0,2,0,0,0,2,2,2,0,1,49
6,0,8,0,-2,0,-4,0,8,0,8,0,1,151
-40,0,16,0,-36,0,-48,0,4,0,8,0,1,134
2,0,0,0,2,0,0,0,2,0,2,0,1,140
-10,0,8,0,-8,0,-4,0,-14,0,16,0,1,152
6,0,8,0,4,0,4,0,8,0,-6,0,1,186
10,0,-12,0,16,0,8,0,-4,0,4,0,1,225
6,0,8,0,0,8,4,0,8,8,0,4,1,250
24,0,-8,0,12,0,24,0,12,0,-10,0,1,143
-2,0,4,0,-2,0,4,0,6,0,8,0,1,250
5,0,2,0,3,0,-12,0,-9,0,-14,0,1,143
-6,0,8,0,8,0,8,0,8,0,6,0,1,250
14,0,8,0,6,0,-8,0,6,0,-8,0,1,185
2,0,0,0,0,0,4,0,2,0,4,4,1,136
-24,0,-24,0,-12,0,16,0,-28,0,-16,0,1,143
6,0,8,0,-4,0,0,0,0,8,0,4,1,193
2,0,2,0,2,0,2,2,2,2,2,2,1,95
-6,0,0,0,0,-4,6,8,8,4,8,8,1,145
-2,0,8,0,6,0,-4,0,-4,0,-4,0,1,221
8,16,8,16,-12,0,-4,-8,-8,16,-10,4,1,143
-2,0,0,0,0,0,4,0,2,4,2,4,1,149
2,8,4,0,4,0,8,0,6,4,-6,4,1,225
-8,0,-8,16,0,16,8,0,2,4,16,6,1,26
-15,0,-6,0,27,0,20,0,3,0,26,0,1,87
203,0,786,0,2047,0,-1436,0,1509,0,1858,0,1,14
-6,0,8,0,2,0,8,4,-6,0,2,4,1,146
-2,0,-4,0,4,0,-4,0,8,0,8,0,1,250
-24,0,-24,0,28,0,8,0,-8,0,2,0,1,61
2,0,-4,0,0,0,8,0,8,0,6,0,1,224
-24,0,32,0,8,0,16,0,2,0,-8,0,1,51
2,0,-4,8,8,8,0,-4,4,8,0,0,1,113
-6,0,8,0,8,0,4,0,8,0,-2,0,1,250
4,0,0,0,4,0,4,0,4,0,2,0,1,3
-24,0,-24,0,20,0,-8,0,8,0,30,0,1,88
-10,0,0,0,-14,0,8,0,-12,0,8,0,1,185
-8,16,16,0,4,-8,4,8,8,0,-10,4,1,141
6,0,0,0,4,0,0,0,8,0,-6,0,1,186
2,0,0,0,4,8,4,0,-6,8,0,4,1,136
2,0,0,0,6,0,0,0,8,0,6,0,1,185
5,0,2,0,11,0,12,0,15,0,-6,0,1,143
-1,0,-10,0,11,0,4,0,-3,0,-10,0,1,143
19,0,50,0,175,0,-60,0,-243,0,130,0,1,142
-6,0,8,0,-4,0,0,0,0,8,0,4,1,193
3,0,2,0,3,0,-4,0,1,0,2,0,1,134
-2,0,8,0,8,0,0,0,6,0,0,0,1,185
6,0,8,0,4,0,-2,0,-4,0,-4,0,1,86
24,32,0,0,-4,16,12,8,4,-28,2,-12,1,25
-2,0,4,0,2,0,0,4,0,4,4,0,1,223
-2,0,0,8,-6,8,4,0,-4,0,4,4,1,113
-2,0,0,0,4,0,-2,0,4,0,4,0,1,86
-40,0,-48,0,-4,0,16,0,4,0,-36,0,1,104
2,0,8,0,4,0,-4,0,0,0,-2,0,1,186
-2,0,0,0,-4,0,-4,0,8,0,-6,0,1,186
-2,0,0,0,4,0,4,0,4,4,2,4,1,147
-17,0,-10,0,-5,0,-12,0,29,0,-26,0,1,143
6,8,0,0,-6,4,2,8,2,-4,4,0,1,109
-8,0,-8,0,-4,0,16,0,4,0,-14,0,1,143
6,0,8,8,6,8,4,0,8,8,0,4,1,223
-6,8,4,0,2,8,4,4,-4,0,-4,-4,1,223
-14,0,16,0,16,0,4,0,-6,0,-12,0,1,150
-6,0,8,0,8,0,4,0,4,0,4,0,1,155
-2,0,8,8,-6,0,8,0,8,0,-4,4,1,138
2,0,-2,0,0,0,2,0,2,0,2,0,1,224
-6,8,4,8,6,-4,2,8,-2,-4,2,4,1,221
6,0,0,0,6,0,4,0,-2,0,4,0,1,151
-6,0,0,8,6,0,4,0,4,-4,0,4,1,250
5,0,7,0,2,0,-1,0,-6,0,-1,0,1,5
-10,0,4,0,4,0,-8,0,-6,0,-12,0,1,250
243,0,202,0,-113,0,-76,0,-179,0,90,0,1,142
-6,8,4,8,0,-4,4,4,6,0,6,0,1,103
2,0,0,8,-2,0,0,0,6,8,8,4,1,185
-62144,0,62144,0,-61072,0,-12000,0,1100,0,-52,0,1,1
6,0,0,0,8,0,-4,0,0,0,2,0,1,250
-2,0,8,0,-4,0,-6,0,-2,0,4,0,1,185
-2,0,8,0,8,0,4,0,8,0,6,0,1,250
-14,0,-4,0,-10,0,16,0,6,0,8,0,1,225
-8,0,0,0,0,0,-4,-8,-6,-12,-12,-8,1,6
-8,0,-16,0,-12,0,8,0,-12,0,-12,0,1,142
6,0,6,0,2,0,6,0,4,0,0,0,1,111
-10,0,12,0,-2,0,-12,0,14,0,8,0,1,250
-6,0,0,0,4,8,4,0,-6,8,0,4,1,136
-8,0,-8,16,-12,0,4,16,-12,4,10,-12,1,141
-8,0,-16,0,32,0,16,0,-26,0,-28,0,1,134
-2,0,8,0,8,0,8,0,-4,0,-4,0,1,193
8,0,0,0,-8,-8,-12,0,10,-12,16,-8,1,59
-8,0,-8,0,12,0,8,0,-8,0,2,0,1,61
8,0,8,0,12,0,12,0,0,0,4,0,1,134
8,0,0,0,8,0,-8,0,10,0,-12,0,1,29
-6,0,0,8,2,8,-4,0,2,8,8,4,1,185
8,0,8,0,12,0,4,0,-4,0,0,0,1,134
-56,0,0,0,52,0,56,0,24,0,-40,0,1,143
-40,0,0,0,36,0,0,0,12,0,0,0,1,51
4,0,-4,0,8,0,8,0,-2,0,2,0,1,106
2,4,4,0,2,0,4,0,-2,4,4,2,1,254
6,0,0,0,0,0,0,0,0,0,8,0,1,86
-2,0,4,0,-2,0,4,4,2,0,0,4,1,223
-6,0,8,8,-2,0,8,0,6,8,0,4,1,185
-6,0,8,8,-6,0,8,0,-6,0,-4,4,1,250
2,0,8,8,-6,0,8,0,8,0,4,4,1,223
2,0,8,0,2,0,8,0,-2,0,-4,0,1,250
2,0,8,0,-4,0,-6,0,-4,0,8,0,1,86
9,0,10,0,-5,0,-12,0,-5,0,10,0,1,87
2,0,4,4,0,4,-2,4,2,0,-2,0,1,145
-2,0,0,0,0,4,4,0,0,4,-2,4,1,103
-9,0,-10,0,-5,0,-12,0,-11,0,6,0,1,143
2,0,4,0,4,0,0,4,-2,4,2,4,1,225
8,0,-8,0,-8,8,12,16,2,8,10,-8,1,104
-2,8,4,8,8,8,-4,0,8,4,4,8,1,186
6,0,0,0,-2,0,-4,0,-4,0,-4,0,1,221
-10,0,-12,0,6,0,-12,0,-6,0,-4,0,1,250
